NCT01747915,Pfizer,"Markusovszky Egyetemi Oktatokorhaz, EEG Diagnosztika",Recruiting,Szombathely,,H-9700,Hungary
NCT01747915,Pfizer,Indraprastha Apollo Hospitals,Recruiting,New Delhi,Delhi,110076,India
NCT01747915,Pfizer,St. John's Medical College Hospital,Recruiting,Bangalore,Karnataka,560 034,India
NCT01747915,Pfizer,P D Hinduja National Hospital and Medical Research Centre,Recruiting,Mumbai,Maharashtra,400 016,India
NCT01747915,Pfizer,Getwell Hospital and Research Institute,Recruiting,Nagpur,Maharashtra,440012,India
NCT01747915,Pfizer,KEM Hospital Research Centre,Recruiting,Pune,Maharashtra,411 011,India
NCT01747915,Pfizer,Bnai Zion Medical Center,Recruiting,Haifa,,3104802,Israel
NCT01747915,Pfizer,Meir Medical Center,Recruiting,Kfar Saba,,4428164,Israel
NCT01747915,Pfizer,Tel Aviv Sourasky Medical Center,Recruiting,Tel Aviv,,6423906,Israel
NCT01747915,Pfizer,The Chaim Sheba Medical Center,Recruiting,Tel-Hashomer,,5262000,Israel
NCT01747915,Pfizer,"The Catholic University of Korea, Seoul St. Marys Hospital",Recruiting,Seoul,Korea,137-701,"Korea, Republic of"
NCT01747915,Pfizer,Seoul National University Hospital,Recruiting,Seoul,,110-744,"Korea, Republic of"
NCT01747915,Pfizer,Samsung Medical Center,Recruiting,Seoul,,135-710,"Korea, Republic of"
NCT01747915,Pfizer,Alytaus apskrities S.Kudirkos ligonine,Recruiting,Lithuania,LT,62114,Lithuania
NCT01747915,Pfizer,Hospital Raja Permaisuri Bainun,Recruiting,Ipoh,Perak,30990,Malaysia
NCT01747915,Pfizer,Cebu Doctors' University Hospital,Recruiting,Cebu City,Cebu,6000,Philippines
NCT01747915,Pfizer,"Office of Jo Janette R. de la Calzada,MD.",Recruiting,Cebu,,6000,Philippines
NCT01747915,Pfizer,Perpetual Succour Hospital,Recruiting,Cebu,,6000,Philippines
NCT01747915,Pfizer,Philippine General Hospital,Recruiting,Manila,,1000,Philippines
NCT01747915,Pfizer,Metropolitan Medical Center,Recruiting,Manila,,1003,Philippines
NCT01747915,Pfizer,University Of Santo Tomas Hospital,Recruiting,Manila,,1008,Philippines
NCT01747915,Pfizer,St. Luke's Medical Center,Recruiting,"Quezon City,",,1102,Philippines
NCT01747915,Pfizer,Philippine Children's Medical Center,Recruiting,Quezon City,,1105,Philippines
NCT01747915,Pfizer,"Niepubliczny Zaklad Opieki Zdrowotnej ""Hipokrates II"" Sp. z o.o.",Recruiting,Krakow,Malopolskie,31-223,Poland
NCT01747915,Pfizer,"Lecznica Medyczna ''Zycie""",Terminated,Warsaw,Mazowieckie,00-453,Poland
NCT01747915,Pfizer,COPERNICUS Podmiot Leczniczy Spzoo,Recruiting,Gdansk,,80-803,Poland
NCT01747915,Pfizer,"NZOZ Wielospecjalistyczna Poradnia Lekarska SYNAPSIS, Poradnia Neurologiczna",Recruiting,Katowice,,40-123,Poland
NCT01747915,Pfizer,NZOZ Novo-Med,Recruiting,Katowice,,40-650,Poland
NCT01747915,Pfizer,Neuro-Care Site Management Organization Gabriela KÅ‚odowska-Duda,Recruiting,Katowice,,40-749,Poland
NCT01747915,Pfizer,Instytut Medycyny Wsi im. Witolda Chodzki w Lublinie,Recruiting,Lublin,,20-090,Poland
NCT01747915,Pfizer,Wojewodzki Szpital Specjalistyczny im. Stefana Kardynala Wyszynskiego,Recruiting,Lublin,,20-718,Poland
NCT01747915,Pfizer,Solumed Centrum Medyczne,Recruiting,Poznan,,60-529,Poland
NCT01747915,Pfizer,NZOZ IGNIS dr med. Alicja Lobinska,Recruiting,Swidnik,,21-040,Poland
NCT01747915,Pfizer,Centrum Medyczne ''Saska KÄ™pa'',Recruiting,Warszawa,,03-977 Warszawa,Poland
NCT01747915,Pfizer,Centrul Medical de Diagnostic si Tratament Ambulator Neomed,Recruiting,Brasov,,500283,Romania
NCT01747915,Pfizer,"CMI Neurologie, Neurofiziologie (EEG, EMG, PEC) Roceanu Adina Maria",Recruiting,Bucuresti,,10042,Romania
NCT01747915,Pfizer,Sapiens Medical Center,Recruiting,Bucuresti,,30583,Romania
NCT01747915,Pfizer,"Spitalul Clinic de Urgenta ""Prof. Dr. Nicolae Oblu""",Recruiting,Iasi,,700309,Romania
NCT01747915,Pfizer,"Spitalul Clinic de Urgente pentru Copii ""Sf. Maria""",Recruiting,Iasi,,700309,Romania
NCT01747915,Pfizer,"Spitalul de Psihiatrie ""Dr. Gh. Preda""",Recruiting,Sibiu,,550082,Romania
NCT01747915,Pfizer,Centrul Medical Dr. Bacos Cosma,Recruiting,Timisoara,,300314,Romania
NCT01747915,Pfizer,Institute for Child and Youth Healthcare of Vojvodina,Recruiting,Novi Sad,Vojvodina,21000,Serbia
NCT01747915,Pfizer,Institute for Mental Health,Recruiting,Belgrade,,11000,Serbia
NCT01747915,Pfizer,Mother and Child Healthcare Institute Dr Vukan Cupic,Recruiting,Belgrade,,11000,Serbia
NCT01747915,Pfizer,University Childrens Hospital,Recruiting,Belgrade,,11000,Serbia
NCT01747915,Pfizer,Clinical Center of Kragujevac,Recruiting,Kragujevac,,34000,Serbia
NCT01747915,Pfizer,National University Hospital,Recruiting,Singapore,,119074,Singapore
NCT01747915,Pfizer,National University of Singapore,Recruiting,Singapore,,119228,Singapore
NCT01747915,Pfizer,"Nemocnica s poliklinikou Hlohovec, s.r.o.",Recruiting,Hlohovec,,92001,Slovakia
NCT01747915,Pfizer,Neurologicka ambulancia MUDr. Eva Gasparova,Recruiting,Hlohovec,,92001,Slovakia
NCT01747915,Pfizer,Neures s.r.o.,Recruiting,Krompachy,,5342,Slovakia
NCT01747915,Pfizer,Neuron - D.T. s.r.o. NZZ-Neurologicka ambulancia,Recruiting,Zilina,,1001,Slovakia
NCT01747915,Pfizer,ZILPO s.r.o.,Recruiting,Zilina,,1008,Slovakia
NCT01747915,Pfizer,Hospital Universitario de Son Espases,Recruiting,Palma de Mallorca,Baleares,7010,Spain
NCT01747915,Pfizer,Hospital Universitari de Bellvitge,Recruiting,L'Hospitalet de Llobregat,Barcelona,8907,Spain
NCT01747915,Pfizer,Hospital Universitario Fundacion Alcorcon,Recruiting,AlcorcÃ_n,Madrid,28922,Spain
NCT01747915,Pfizer,Hospital Universitario Virgen de la Arrixaca,Recruiting,El Palmar,Murcia,30120,Spain
NCT01747915,Pfizer,Complejo Hospitalario TorrecÃ¡rdenas,Recruiting,AlmerÃ_a,,4009,Spain
NCT01747915,Pfizer,Dokuz Eylul Un. Tip FakÃ_ltesi Ä°Ã§ HastalÄ±klarÄ± NÃ¶roloji BÃ¶lÃ_m,Recruiting,Izmir,TÃ_rkiye,35340,Turkey
NCT01747915,Pfizer,Hacettepe University Medical Faculty,Recruiting,Ankara,,6100,Turkey
NCT01747915,Pfizer,Eskisehir Osmangazi University Medical Faculty Department Of Neurology,Recruiting,Eskisehir,,26480,Turkey,,,,,,
NCT01747915,Pfizer,Celal Bayar University of School of Medicine Department of Neurology,Recruiting,Manisa,,45010,Turkey,,,,,,
NCT01747915,Pfizer,"Derzhavnyi zaklad ""Ukrainskyi medychnyi tsentr reabilitatsii ditei z",Recruiting,Kyiv,,4209,Ukraine,,,,,,
NCT01747915,Pfizer,"Lvivska oblasna klinichna likarnia, Lvivskyi oblasnyi protyepileptychnyi tsentr,",Recruiting,Lviv,,79010,Ukraine,,,,,,
NCT01747915,Pfizer,"Oblasnyi klinichnyi tsentr neirokhirurhii ta nevrolohii,",Recruiting,Uzhhorod,,88018,Ukraine,,,,,,
NCT01747915,Pfizer,The Barberry National Centre for Mental Health,Recruiting,Birmingham,West Midlands,B15 2FG,United Kingdom,,,,,,
NCT01747915,Pfizer,"Barts Health NHS Foundation Trust, The Royal London Hospital",Recruiting,London,,E1 2AT,United Kingdom,,,,,,
NCT01747915,Pfizer,Salford Royal NHS Foundation Trust,Recruiting,Salford,,M6 8HD,United Kingdom,,,,,,
NCT01747915,Pfizer,"ABMU Local Health Board, Morriston Hospital",Recruiting,Swansea,,SA6 6NL,United Kingdom,,,,,,
NCT01749592,University of Zurich,"University Hospital Zurich, Division of Otorhinolaryngology ORL",Recruiting,Zurich,ZH,8091,Switzerland,,,,,,
NCT01750307,King's College London,"Social, genetic and developmental psychiatry, Institute of Psychiatry, King's College London",Recruiting,London,,SE58AF,United Kingdom,Ruth E Cooper,+44 207 848 5401,ruth.cooper@kcl.ac.uk,rose.scott@kcl.ac.uk,Philip AshersonRuth Cooper,Principal InvestigatorSub-Investigator
NCT01751373,Sunnybrook Health Sciences Centre,Sunnybrook Health Sciences Centre,,Toronto,Ontario,M4N 3M5,Canada,,,,,,
NCT01751971,Brigham and Women's Hospital,Brigham and Women's Hospital,Recruiting,Boston,Massachusetts,2115,United States,"Scott SANDS, PhD",,sasands@partners.org,,,
NCT01759173,ElMindA Ltd,York University,,Toronto,Ontario,M3J 1P3,Canada,,,,,,
NCT01762228,Hospital de MatarÃ_,Hospital de MatarÃ_. Consorci Sanitari del Mareme.,,MatarÃ_,Barcelona,8304,Spain,,,,,,
NCT01762371,Medical University of Graz,Sports Center of University Salzburg,,Hallein,Salzburg,5400,Austria,,,,,,
NCT01763294,El Instituto Nacional de Neurologia y Neurocirugia Manuel Velasco Suarez,Instituto Nacional de NeurologÃ_a y NeurocirugÃ_a,,Mexico City,DF,14269,Mexico,,,,,,
NCT01764971,Ain Shams University,"hematology clinic, pediatric hospital, Ain Shams University",Not yet recruiting,Cairo,,,Egypt,,,,,"Mohsen S Elalfy, professor",Principal Investigator
NCT01765361,"University Hospital, Basel, Switzerland","Dep. Neurology, Hospital of the University of Basel",,Basel,,4031,Switzerland,,,,,,
NCT01767779,University of Alabama at Birmingham,University of Alabama at Birmingham,,Birmingham,Alabama,35294,United States,,,,,,
NCT01767779,University of Alabama at Birmingham,UCLA,,Los Angeles,California,90095,United States,,,,,,
NCT01767779,University of Alabama at Birmingham,Boston Children's Hospital,,Boston,Massachusetts,2115,United States,,,,,,
NCT01767779,University of Alabama at Birmingham,Cincinnati Children's Hospital,,Cincinnati,Ohio,45229,United States,,,,,,
NCT01767779,University of Alabama at Birmingham,University of Texas in Houston,,Houston,Texas,77030,United States,,,,,,
NCT01771263,Fraser Health,Royal Columbian Hospital,Recruiting,New Westminster,British Columbia,V3L 3W7,Canada,,,,,Richard MerchantMark AnserminoGuy A DumontCedric HoMartin RoosKlaske van HeusdenChristian L PetersenAryannah UmedalyNicholas West,Principal InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-Investigator
NCT01774318,Medical University of Vienna,Medical University Vienna,Recruiting,Vienna,,1090,Austria,"Katrin Klebermass-Schrehof, MD",0043/1/40400/2930,katrin.klebermass-schrehof@meduniwien.ac.at,,"Katrin Klebermass-Schrehof, MD",Principal Investigator
NCT01780272,Novo Nordisk A/S,,,Glostrup,,2600,Denmark,,,,,,
NCT01780441,Children's Hospital Boston,University of Alabama at Birmingham,Recruiting,Birmingham,Alabama,35294,United States,"Jessica Krefting, RN",205-934-3866,jessicakrefting@uab.edu,,"Martina Bebin, MD",Principal Investigator
NCT01780441,Children's Hospital Boston,University of California at Los Angeles,Recruiting,Los Angeles,California,90095,United States,Angela Martinez,310-206-7630,AngelaMartinez@mednet.ucla.edu,,"Joyce Wu, MD",Principal Investigator
NCT01780441,Children's Hospital Boston,Boston Children's Hospital,Recruiting,Boston,Massachusetts,2115,United States,Rachel Gerhardt,617-919-4599,Rachel.Gerhardt@childrens.harvard.edu,,"Mustafa Sahin, MD, PhD",Principal Investigator
NCT01780441,Children's Hospital Boston,Cincinnati Children's Hospital,Recruiting,Cincinnati,Ohio,45229,United States,"Molly Griffith, BA",513-636-9669,Molly.Griffith@cchmc.org,,"Darcy Krueger, MD, PhD",Principal Investigator
NCT01780441,Children's Hospital Boston,University of Texas at Houston,Recruiting,Houston,Texas,77030,United States,Elida Salazar,713-500-5766,Elida.L.Salazar@uth.tmc.edu,Patti.L.Tate@uth.tmc.edu,"Hope Northrup, MD",Principal Investigator
NCT01782365,"Charite University, Berlin, Germany",Charite CCM Neurologie Berlin,Recruiting,Berlin,,10117,Germany,"Julia Schneider, M.sc.",+ 49/ 30/ 450 560 136,schneider.julia@charite.de,agnes.floeel@charite.de,"Nadine KÃ_lzow, Dr.Julia Schneider, M.sc.Agnes FlÃ¶el, Prof. Dr.",Sub-InvestigatorSub-InvestigatorPrincipal Investigator
NCT01782391,"Charite University, Berlin, Germany",Charite CCM Neurologie Berlin,Recruiting,Berlin,,10117,Germany,"Sven PaÃŸmann, M.sc.",3.62512E-09,sven.passmann@charite.de,agnes.floeel@charite.de,"Nadine KÃ_lzow, Dr.Sven PaÃŸmann, M.sc.Agnes FlÃ¶el, Prof. Dr.",Sub-InvestigatorSub-InvestigatorPrincipal Investigator
NCT01783041,Montefiore Medical Center,Montefiore Medical Center - Jack D. Weiler Division,Recruiting,Bronx,New York,10461,United States,"Mamta Fuloria, MD",718-904-4105,mfuloria@montefiore.org,dcampbel@montefiore.org,"Deborah Campbell, MDMarie A Clark, MD, MPHNora Esteban-Cruciani, MD, MSRuth EK Stein, MDWilliam Gomes, MD",Sub-InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-Investigator
NCT01783041,Montefiore Medical Center,Montefiore Medical Center - Wakefield Division,Recruiting,Bronx,New York,10466,United States,"Mamta Fuloria, MD",718-904-4105,mfuloria@montefiore.org,dcampbel@montefiore.org,"Mamta Fuloria, MDElizabeth Hailu, MDDeborah Campbell, MDMarie A Clark, MD, MPHNora Esteban-Cruciani, MDRuth EK Stein, MDWilliam Gomes, MD",Principal InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-InvestigatorSub-Investigator
NCT01787201,Liberty University,Liberty University,,Lynchburg,Virginia,24502,United States,,,,,,
NCT01787201,Liberty University,Centra Health; Health Works,,Lynchburg,Virginia,24503,United States,,,,,,
NCT01790256,"Cereve, Inc.",Paul Wylie,,Little Rock,Arkansas,72211,United States,,,,,,
NCT01790256,"Cereve, Inc.",Timothy Grant,,Miami,Florida,33143,United States,,,,,,
NCT01790256,"Cereve, Inc.",David Seiden,,Pembroke Pines,Florida,33026,United States,,,,,,
NCT01790256,"Cereve, Inc.",Neil Feldman,,St. Petersburg,Florida,33707,United States,,,,,,
NCT01790256,"Cereve, Inc.",Alan Lankford,,Atlanta,Georgia,30342,United States,,,,,,
NCT01790256,"Cereve, Inc.",Russell Rosenberg,,Atlanta,Georgia,30342,United States,,,,,,
NCT01790256,"Cereve, Inc.",David Mayleben,,Crestview Hills,Kentucky,41047,United States,,,,,,
NCT01790256,"Cereve, Inc.",Mark Muehlbach,,St. Louis,Missouri,63143,United States,,,,,,
NCT01790256,"Cereve, Inc.",Leon Rosenthal,,Dallas,Texas,75231,United States,,,,,,
NCT01791790,"Charite University, Berlin, Germany",Charite CCM Neurologie Berlin,Recruiting,Berlin,,10117,Germany,,,,,"Nadine KÃ_lzow, PhDSven PaÃŸmann, M.sc.Agnes FlÃ¶el, Professor",Sub-InvestigatorSub-InvestigatorPrincipal Investigator
NCT01792843,"University Hospital, Lille",Maastricht University Medical Centre,,Maastricht,,,Netherlands,,,,,,
NCT01794559,CNS Response,Walter Reed National Military Medical Center,Recruiting,Bethesda,Maryland,20889,United States,Brett Schneider,,Brett.J.Schneider.mil@health.mil,,"Brett Schneider, MD",Principal Investigator
NCT01794559,CNS Response,Fort Belvoir Community Hospital,Recruiting,Fort Belvoir,Virginia,22060,United States,"Mekesha Bates, DNP, MPH, MSN, CRNP-PMH,RN",571-231-4628,mekeshia.d.bates.mil@health.mil,,"Mekeshia Bates, DNP, MPH, MSN, CRNP-PMH,RN",Principal Investigator
NCT01795170,University of British Columbia,Children's Hospital Colorado,,Aurora,Colorado,80045,United States,,,,,,
NCT01795170,University of British Columbia,Seattle Children's Hospital,,Seattle,Washington,98105,United States,,,,,,
NCT01795170,University of British Columbia,BC Children's Hospital,,Vancouver,British Columbia,V6H 3V4,Canada,,,,,,
NCT01795170,University of British Columbia,Hannover Medical School,,Hannover,,,Germany,,,,,,
NCT01795170,University of British Columbia,Maxima Medical Center,,Veldhoven,,,Netherlands,,,,,,
NCT01795170,University of British Columbia,Kinderspital ZÃ_rich,,ZÃ_rich,,,Switzerland,,,,,,
NCT01795170,University of British Columbia,University College London,,London,,,United Kingdom,,,,,,
NCT01796483,Hospices Civils de Lyon,Hospices Civils de Lyon HÃ´pital Pierre Wertheimer,Recruiting,Bron,,69677,France,"Stephane Thobois, MD",04.72.35.72.18,stephane.thobois@chu-lyon.fr,,"stephane Thobois, MD",Principal Investigator
NCT01800786,Brigham and Women's Hospital,Brigham and Women's Hospital,Recruiting,Boston,Massachusetts,2115,United States,,,,,"Ina Djonlagic, MD",Principal Investigator
NCT01801254,University of Rochester,University of Rochester,,Rochester,New York,14627,United States,,,,,,
NCT01820923,"IRCCS San Camillo, Venezia, Italy",IRCCS San Camillo Foundation,,Venice,,30126,Italy,,,,,,
NCT01823354,"University Hospital, Montpellier",UH Montpellier,Recruiting,Montpellier,,34295,France,Claire Chauveton,+33 467330924,c-chauveton@chu-montpellier.fr,,"Yves Dauvilliers, PU, PHBertrand CARLANDER, PH",Principal InvestigatorSub-Investigator
NCT01823354,"University Hospital, Montpellier",UH NÃ®mes,Not yet recruiting,NÃ®mes,,30209,France,"Giovanni CASTELNOVO, PH",,,,"Giovanni CASTELNOVO, PH",Principal Investigator
NCT01828216,Chinese University of Hong Kong,The Chinese University of Hong Kong,Recruiting,Hong Kong SAR,,,China,Karen Yiu,852 26323532,,,,
NCT01828437,Lady Hardinge Medical College,Lady Hardinge Medical College,Recruiting,New Delhi,,,India,"Suvasini Sharma, MD",,sharma.suvasini@gmail.com,,,
NCT01829724,National Institutes of Health Clinical Center (CC),"National Institutes of Health Clinical Center, 9000 Rockville Pike",Recruiting,Bethesda,Maryland,20892,United States,For more information at the NIH Clinical Center contact Patient Recruitment and Public Liaison Office (PRPL),800-411-1222,prpl@mail.cc.nih.gov,,,
NCT01831362,Brown University,Brown University Clinical and Affective Neuroscience Laboratory,Recruiting,Providence,Rhode Island,2912,United States,,401-228-7693,britton.lab@gmail.com,,"Willoughby Britton, PhD",Principal Investigator
NCT01832740,"Charite University, Berlin, Germany",Charite CCM Neurologie Berlin,,Berlin,,10117,Germany,,,,,,
NCT01833247,Stanford University,Stanford Hospital,,Stanford,California,94305-5235,United States,,,,,,
NCT01837368,University of Zurich,"University Hospital Zurich, Division of Psychiatry and Psychotherapy",Recruiting,Zurich,ZH,8091,Switzerland,,,,,,
NCT01838304,University of Pennsylvania,"Endoscopy Center, Perelman Center for Advanced Medicine",,Philadelphia,Pennsylvania,19104,United States,,,,,,
NCT01840839,"Charite University, Berlin, Germany",Charite CCM Neurologie Berlin,Recruiting,Berlin,,10117,Germany,"Julia Schneider, M.sc.",+ 49/ 30/ 450 560 223,schneider.julia@charite.de,agnes.floeel@charite.de,,
NCT01840865,"Charite University, Berlin, Germany",Charite CCM Neurologie Berlin,,Berlin,,10117,Germany,,,,,,
NCT01847157,National Taiwan University Hospital,National Taiwan University Hospital,,Taipei,,100,Taiwan,,,,,,
NCT01850498,MedtronicNeuro,Mayo Clinic,,Rochester,Minnesota,55905,United States,,,,,,
NCT01852279,NHS Greater Glasgow and Clyde,Queen Elizabeth National Spinal Injuries Unit,Recruiting,Glasgow,,,United Kingdom,,,,,,
NCT01852357,"University of North Carolina, Wilmington","Department of Psychology, UNC Wilmington",Recruiting,Wilmington,North Carolina,28403,United States,"Julian R Keith, Ph.D.",910-962-3378,keithj@uncw.edu,,"Julian R Keith, Ph.D.Rano T Mathew, MD",Principal InvestigatorSub-Investigator
NCT01856738,VU University Medical Center,Academic Medical Center,Recruiting,Amsterdam,,1100 DD,Netherlands,"Rob de Bie, dr",003120-5663415,r.m.debie@amc.uva.nl,,"Rob de Bie, Dr",Principal Investigator
