nct_id,sponsor_type,overall_status,study_type,start_date,completion_date,phase,brief_title,conditions,interventions,primary_completion_date,,completion_date_type,org_study_id,secondary_id,actual_duration,reported_enrollment,derived_enrollment,enrollment_type,number_of_arms,number_of_facilities,number_of_nsae_subjects,number_of_sae_subjects,registered_in_fiscal_year,results_reported,months_to_report_results,why_stopped,is_section_801,is_fda_regulated,has_expanded_access,has_dmc
NCT02056665,Other,Completed,Interventional,1/1/14,11/1/14,Phase 2,Study to Evaluate the Efficacy and Safety of Minocycline in Angelman Syndrome,"Angelman Syndrome, Syndrome",Minocycline,9/1/14,,Actual,A-MANECE,,0.67,32,,Actual,3,1,0,0,2014,,,,,0,0,0
NCT02062840,Other,Completed,Interventional,2/1/14,5/1/15,N/A,The Brain on Whole Body Hyperthermia: A Neuroimaging Study,"Depressive Disorder, Major, Fever",,5/1/15,,Actual,13-121-670-10,,1.24,23,,Actual,2,1,0,0,2014,,,,,0,0,0
NCT02069613,Other,Recruiting,Observational,3/1/14,2/1/17,N/A,Multimodal Approach to Testing the Acute Effects of Mild Traumatic Brain Injury (mTBI),"Brain Concussion, Brain Injuries",,8/1/16,,Anticipated,27294/1,,2.42,200,,Anticipated,,3,0,0,2014,,,,,0,0,0
NCT02071160,Other,Completed,Interventional,1/1/12,12/1/13,Phase 1/Phase 2,Melatonin for Neuroprotection Following Perinatal Asphyxia,"Asphyxia, Asphyxia Neonatorum",Melatonin,12/1/13,,Actual,1012012,,1.92,45,,Actual,3,1,0,0,2014,,,,,0,0,0
NCT02071394,Other,Recruiting,Interventional,3/1/14,3/1/17,Phase 2,Xenon and Cooling Therapy in Babies at High Risk of Brain Injury Following Poor Condition at Birth,"Brain Diseases, Brain Injuries, Brain Ischemia, Hypoxia-Ischemia, Brain",Xenon,9/1/15,,Anticipated,CH/2013/4414,,1.5,52,,Anticipated,2,1,0,0,2014,,,,,0,0,1
NCT02071485,Other,Recruiting,Observational,3/1/14,3/1/18,N/A,Non-Invasive Brain-Computer Interface for Virtual Object Control,,,3/1/16,,Anticipated,1312M46726,,2,150,,Anticipated,,1,0,0,2014,,,,,0,0,0
NCT02071784,Other,Recruiting,Observational,1/1/15,1/1/18,N/A,Imaging Study of Neurovascular Coupling in Cerebral Autosomal Dominant Arteriopathy With Subcortical Infarcts and Leukoencephalopathy (CADASIL),"CADASIL, Dementia, Multi-Infarct",,1/1/18,,Anticipated,C13-62,,3,60,,Anticipated,,1,0,0,2014,,,,,0,0,0
NCT02072278,Industry,Completed,Interventional,2/1/14,,Phase 1,Electroencephalography Study Investigating the Effects of Vortioxetine in Healthy Male Subjects,,"Citalopram, Dexetimide, Vortioxetine",11/1/14,,,15835A,,0.75,32,,Actual,4,1,0,0,2014,,,,1,1,0,0
NCT02072460,Other,"Active, not recruiting",Interventional,2/1/14,,N/A,Vestibular and Multisensory Influence on Bodily and Spatial Representations,Vestibular Diseases,,7/1/17,,,2013-A00691-44,,3.41,80,,Anticipated,1,1,0,0,2014,,,,,0,0,0
NCT02075489,Other,Recruiting,Interventional,9/1/12,9/1/14,N/A,Acupressure for Pain Management and Fatigue Relief in Gulf War Veterans,"Fatigue, Fatigue Syndrome, Chronic, Persian Gulf Syndrome, Syndrome",,9/1/14,,Anticipated,W81XWH1210567,,2,48,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02076425,Other,Recruiting,Interventional,12/1/13,1/1/18,N/A,A Randomized Controlled Trial of PCIT-ED for Preschool Depression,"Depression, Depressive Disorder, Depressive Disorder, Major",,1/1/18,,Anticipated,R01MH098454-02,,4.09,250,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02079844,Industry,Completed,Interventional,3/1/14,6/1/15,Phase 1,Roflumilast Plus Antipsychotics Proof of Mechanism Study in Schizophrenia,Schizophrenia,Antipsychotic Agents,6/1/15,,Actual,ROF-SCHZ_106,,1.25,20,,Actual,3,1,0,0,2014,,,,,0,0,0
NCT02080715,Other,Completed,Interventional,6/1/13,4/1/14,Phase 1,Role of the Catechol-O-methyltransferase (COMT) in the Physiological Regulation of Vigilance,,Tolcapone,4/1/14,,Actual,COMT and vigilance,,0.83,30,,Actual,1,1,0,0,2014,,,,,0,0,1
NCT02082873,Other,Enrolling by invitation,Observational,1/1/15,2/1/17,N/A,Nonconvulsive Seizure Identification on Quantitative EEG by Neuro ICU Nurses,Seizures,,2/1/17,,Anticipated,Pro00052133,,2.09,30,,Anticipated,,1,0,0,2014,,,,,0,0,1
NCT02083367,Other,Completed,Observational,1/1/13,2/1/15,N/A,Default Mode Network fMRI Maps as a Predictive Index of Hepatic Encephalopathy Outcome,"Brain Diseases, Fatty Liver, Hepatic Encephalopathy",,10/1/14,,Actual,OSF-14-001,,1.75,12,,Actual,,1,0,0,2014,,,,,0,0,0
NCT02084303,Other,Recruiting,Interventional,3/1/14,8/1/16,N/A,Imaging Neuroinflammation in Epilepsy With Ferumoxytol MRI,Epilepsy,Ferrosoferric Oxide,8/1/16,,Anticipated,D14089,,2.42,20,,Anticipated,1,1,0,0,2014,,,,1,1,0,0
NCT02085720,Other,Completed,Interventional,9/1/07,8/1/11,N/A,Prevalence of OSAS in Chinese Elderly and Its CPAP Compliance,"Restless Legs Syndrome, Sleep Apnea Syndromes, Sleep Apnea, Obstructive, Syndrome",,8/1/10,,Actual,Elderly OSA/Ng/2011,,2.92,819,,Actual,1,1,0,0,2014,1,44,,,0,0,0
NCT02086877,Other,Recruiting,Observational,1/1/14,,N/A,COGnitive Outcomes and WELLness in Survivors of Critical Illness,Critical Illness,,1/1/15,,,13-6425-BE,,1,150,,Anticipated,,3,0,0,2014,,,,,0,0,1
NCT02088671,Industry,Recruiting,Interventional,5/1/14,3/1/15,N/A,Effectiveness of the NeuroSENSE for Monitoring the Hypnotic Depth of Anesthesia,,"Anesthetics, Desflurane, Isoflurane, Propofol",3/1/15,,Anticipated,925-0701-DCI,,0.83,76,,Anticipated,1,2,0,0,2014,,,,0,1,0,0
NCT02088983,Other,Not yet recruiting,Interventional,4/1/14,4/1/16,Phase 2,Effects of CDP-Choline on Gating and Cognitive Deficits in First Episode Schizophrenia,"Cognition Disorders, Schizophrenia","Choline, Cytidine Diphosphate Choline",4/1/15,,Anticipated,2013031,,1,40,,Anticipated,2,1,0,0,2014,,,,,0,0,
NCT02091167,Other,Recruiting,Interventional,11/1/13,3/1/17,Phase 2,Bilateral Prefrontal Modulation in Crack-cocaine Addiction,"Behavior, Addictive",,8/1/16,,Anticipated,tDCS CRACK CEP_UFES 384281,,2.75,54,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02091284,Other,Recruiting,Interventional,11/1/13,3/1/17,Phase 2,Bilateral Prefrontal Modulation in Alcoholism,,,8/1/16,,Anticipated,tDCS ALCOHOL CEP_UFES 384281,,2.75,54,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02092896,Industry,Completed,Interventional,3/1/13,10/1/14,Phase 3,Liraglutide as add-on to Insulin in Type 1 Diabetes,"Diabetes Mellitus, Diabetes Mellitus, Type 1","Glucagon-Like Peptide 1, Insulin, Liraglutide",10/1/14,,Actual,2012-002526-67,,1.59,40,,Actual,4,1,0,0,2014,,,,,0,0,1
NCT02094651,Other,Recruiting,Interventional,4/1/14,4/1/16,Phase 2,Treatment of Children With Autism Spectrum Disorders and Epileptiform EEG With Divalproex Sodium,"Autistic Disorder, Child Development Disorders, Pervasive",Valproic Acid,4/1/16,,Anticipated,P00005744,,2,30,,Anticipated,2,3,0,0,2014,,,,,0,0,1
NCT02096068,Other,Recruiting,Interventional,7/1/14,6/1/17,Phase 4,Neuroprotection With Dexmedetomidine in Patients Undergoing Elective Cardiac or Pancreatic Surgery (Neuprodex),Cognition Disorders,Dexmedetomidine,3/1/17,,Anticipated,Neuprodex,,2.67,87,,Anticipated,3,1,0,0,2014,,,,,0,0,0
NCT02098265,Other,Recruiting,Interventional,6/1/10,6/1/18,Phase 1,A Closed Loop Neural Activity Triggered Stroke Rehabilitation Device,"Ischemic Attack, Transient",,6/1/18,,Anticipated,2015-0469,,8.01,49,,Anticipated,2,1,0,0,2014,,,,0,1,0,0
NCT02104115,Other,Completed,Interventional,3/1/14,8/1/14,N/A,Effects of Bread Gluten Content on Gastrointestinal Volumes,,,7/1/14,,Actual,E12122013 SoM NDDC EEG,,0.33,15,,Actual,3,2,0,0,2014,,,,,0,0,0
NCT02104752,Industry,Recruiting,Interventional,7/1/14,12/1/16,Phase 1/Phase 2,Curcumin as a Novel Treatment to Improve Cognitive Dysfunction in Schizophrenia,"Cognition Disorders, Schizophrenia",Curcumin,5/1/16,,Anticipated,2013-121701,,1.84,36,,Anticipated,2,1,0,0,2014,,,,0,1,0,0
NCT02107989,NIH,Recruiting,Observational,2/1/14,7/1/20,N/A,Noninvasive Pre-surgical Evaluation of Patients With Focal Epilepsy,"Epilepsies, Partial, Epilepsy",,7/1/20,,Anticipated,140061,,6.42,250,,Anticipated,,1,0,0,2014,,,,,0,0,
NCT02110589,Industry,Not yet recruiting,Interventional,8/1/14,1/1/17,N/A,Tonicity Monitor For Epilepsy and Hypertonic Disorders,Epilepsy,,1/1/17,,Anticipated,VIKEL CT001,,2.42,35,,Anticipated,5,1,0,0,2014,,,,,0,0,0
NCT02111382,Other,Recruiting,Interventional,8/1/14,8/1/16,N/A,Electroencephalography Activity in Individuals With Nonspecific Chronic Low Back Pain After Cranial Osteopathic Manipulative Treatment,"Back Pain, Low Back Pain",,12/1/15,,Anticipated,cv4-2014,,1.33,81,,Anticipated,3,1,0,0,2014,,,,,0,0,1
NCT02111551,Other,Recruiting,Interventional,6/1/15,8/1/18,Phase 1,Phase I Nicotinic Agonist Treatment Trial for Autism,Autistic Disorder,"3-(2,4-dimethoxybenzylidene)anabaseine, Nicotinic Agonists",8/1/17,,Anticipated,14-0614,,2.17,20,,Anticipated,3,1,0,0,2014,,,,1,1,0,1
NCT02112604,Other,Recruiting,Observational,7/1/11,12/1/15,N/A,Predictors of Upper Airway Function and Sleep-disordered Breathing in the Critically Ill,"Critical Illness, Sleep Apnea, Obstructive",Hypnotics and Sedatives,12/1/15,,Anticipated,2010P001919B,,4.42,50,,Anticipated,,1,0,0,2014,,,,,0,0,0
NCT02114450,Other,Recruiting,Interventional,3/1/14,7/1/18,N/A,Human-Machine System for the H2 Lower Limb Exoskeleton,,,12/1/17,,Anticipated,14107,,3.76,60,,Anticipated,2,2,0,0,2014,,,,,0,0,0
NCT02116127,Other,Recruiting,Interventional,4/1/14,6/1/16,N/A,Transcranial Direct Current Stimulation (tDCS) for Depression in Pregnancy: A Pilot Study,"Depression, Depressive Disorder",,1/1/16,,Anticipated,NI14-020,,1.75,36,,Anticipated,2,2,0,0,2014,,,,,0,0,0
NCT02118649,Other,Recruiting,Interventional,4/1/14,4/1/16,N/A,Enhancing Behavior and Brain Response to Visual Targets Using a Computer Game,Mental Disorders Diagnosed in Childhood,,4/1/16,,Anticipated,14-10788,,2,100,,Anticipated,1,1,0,0,2014,,,,,0,0,0
NCT02120326,Other,Recruiting,Interventional,5/1/14,12/1/16,N/A,Evaluation of the Prophylactic Efficacy of tDCS in Chronic Migraine,Migraine Disorders,,9/1/16,,Anticipated,DCIC13/48,,2.34,60,,Anticipated,2,2,0,0,2014,,,,,0,0,0
NCT02121093,Other,Not yet recruiting,Interventional,5/1/14,7/1/14,N/A,Effect of Vibration Stimulation Applied to Different Frequencies in Cortical Excitability and Muscular Function: Randomised Clinical Trial,,,7/1/14,,Anticipated,janaina de moraes silva,,0.17,80,,Anticipated,2,1,0,0,2014,,,,,0,0,1
NCT02125214,Other,Completed,Interventional,1/1/14,4/1/15,N/A,Alteration of Temporal Organization of EEG Microstate Sequences During Propofol-induced Loss of Consciousness,Unconsciousness,,4/1/15,,Actual,Fractal-01,,1.25,20,,Actual,1,1,0,0,2014,,,,,0,0,1
NCT02127918,Industry,Completed,Observational [Patient Registry],7/1/12,7/1/15,N/A,Electrical Status Epilepticus in Sleep: Response of Neuropsychological Deficits and Epileptiform Activity to Clobazam Treatment,Status Epilepticus,Clobazam,7/1/15,,Actual,BCH-P00003255,,3,17,,Actual,,2,0,0,2014,,,,0,1,0,1
NCT02129387,Other,Recruiting,Observational,4/1/14,5/1/19,N/A,EEG &amp; Behavioral Predictors of Changes in Smoking Trajectories in Young Light Smokers,,,12/1/18,,Anticipated,1R01DA036032-01,,4.67,128,,Anticipated,,1,0,0,2014,,,,,0,0,1
NCT02130674,Industry,Completed,Interventional,1/1/05,2/1/11,Phase 4,Optimized Therapy in Severe Traumatic Brain Injured Patients,Brain Injuries,,2/1/11,,Actual,SNF 111782,,6.09,12,,Actual,1,1,0,0,2014,,,,1,1,0,0
NCT02132507,NIH,Recruiting,Observational,1/1/11,5/1/20,N/A,Multimodal Functional Neuroimaging in Epilepsy Patients,Epilepsy,,5/1/20,,Anticipated,R01EB006433,,9.34,30,,Anticipated,,1,0,0,2014,,,,,0,0,1
NCT02132520,Other,Recruiting,Interventional,3/1/14,6/1/16,N/A,A Brain Centered Neuroengineering Approach for Motor Recovery After Stroke: Combined rTMS and BCI Training,Stroke,,6/1/16,,Anticipated,NSF CBET-1264562,,2.25,30,,Anticipated,3,1,0,0,2014,,,,1,1,0,0
NCT02143362,Other,Not yet recruiting,Interventional,6/1/14,,Phase 4,Dexmedetomidine Combined With the Closed Loop of Target Controlled Infusion of Propofol for Anesthesia With Intraoperative Wake up,,"Anesthetics, Atracurium, Cisatracurium, Dexmedetomidine, Propofol, Remifentanil",12/1/15,,,Dex anesthesia,,1.5,60,,Anticipated,2,0,0,0,2014,,,,,0,0,0
NCT02146495,Other,Recruiting,Interventional,5/1/14,,N/A,Neurofeedback for Fibromyalgia,"Fibromyalgia, Myofascial Pain Syndromes",,10/1/16,,,TASMC-14-HS-0044-CTIL,,2.42,200,,Anticipated,4,1,0,0,2014,,,,,0,0,0
NCT02148770,Other,Recruiting,Interventional,11/1/14,5/1/17,N/A,The Effect of Neurofeedback on Eating Behaviour,,,5/1/17,,Anticipated,646/2013BO2,,2.5,120,,Anticipated,8,1,0,0,2014,,,,,0,0,0
NCT02149498,Other,Not yet recruiting,Observational,7/1/14,7/1/16,N/A,"Mapping Functional Networks of Brain Activity (Brain Network Activation, BNA) Based on Analysis of Evoked Response Potential (ERP) Signals for Healthy Controls Evoked Response Potential (ERP) Signals for Healthy Controls and Patients With Parkinson Disease",Parkinson Disease,,7/1/16,,Anticipated,PD-MAG-01,,2,100,,Anticipated,,0,0,0,2014,,,,,0,0,1
NCT02149927,Other,Completed,Interventional,6/1/13,1/1/14,Phase 0,Neural Mechanisms of Sevoflurane Induced Anesthesia: an EEG fMRI Study in Healthy Volunteers,,Sevoflurane,12/1/13,,Actual,56012/12,,0.5,20,,Actual,1,1,0,0,2014,,,,,0,0,0
NCT02152267,Other,Completed,Interventional,7/1/14,10/1/15,N/A,Analgesic Effect of Cathodal tDCS Over Right DLPFC in Subjects With Muscular TMD: a Double Blind Crossover RCT,Craniomandibular Disorders,,8/1/15,,Actual,29515714.6.0000.5543,,1.08,19,,Actual,3,1,0,0,2014,,,,,0,0,1
NCT02152878,Other,Recruiting,Interventional,4/1/14,2/1/17,Phase 2/Phase 3,Transcranial Direct Current Stimulation for the Treatment of Bipolar Depression,"Bipolar Disorder, Depression, Depressive Disorder",,1/1/17,,Anticipated,GT01,,2.76,60,,Anticipated,2,1,0,0,2014,,,,1,1,0,1
NCT02154321,Other,"Active, not recruiting",Observational,2/1/14,,N/A,Electroencephalogram and Attention Deficit Hyperactivity Disorder Study,"Attention Deficit Disorder with Hyperactivity, Hyperkinesis",,2/1/16,,,HUM00081947,,2,100,,Anticipated,,1,0,0,2014,,,,,0,0,0
NCT02155608,NIH,Recruiting,Interventional,12/1/14,6/1/17,N/A,Trigeminal Nerve Stimulation for ADHD,Attention Deficit Disorder with Hyperactivity,,6/1/17,,Anticipated,NIMH R34MH101282,,2.5,90,,Anticipated,2,1,0,0,2014,,,,1,1,0,1
NCT02156817,Other,Recruiting,Observational,3/1/14,,N/A,Neurophysiologic Maturation Index for Moderate and Late Preterm Infants,,,3/1/16,,,13-0052,,2,171,,Anticipated,,3,0,0,2014,,,,,0,0,
NCT02160119,Other,Recruiting,Observational,6/1/14,6/1/18,N/A,Emotional and Change-related Attention in Autism,"Autistic Disorder, Child Development Disorders, Pervasive",,6/1/17,,Anticipated,C13-26,,3,140,,Anticipated,,1,0,0,2014,,,,,0,0,0
NCT02160171,Other,Completed,Observational,4/1/13,6/1/15,N/A,ANSeR- The Algorithm for Neonatal Seizure Recognition Study,Seizures,,6/1/15,,Actual,GB0113UCC,,2.17,240,,Actual,,6,0,0,2014,,,,,0,0,0
NCT02160379,Other,Completed,Observational,1/1/11,3/1/12,N/A,Effects of Roux-en-Y Gastric Bypass on Gastro-intestinal Hormone Secretion and Brain Responses Food Pictures,,,3/1/12,,Actual,219/09,,1.16,31,,Actual,,1,0,0,2014,,,,,0,0,0
NCT02162329,Other,Recruiting,Interventional,10/1/13,,N/A,Meditation on Cognitive Function,,,10/1/17,,,2012-0156,,4,140,,Anticipated,3,2,0,0,2014,,,,,0,0,0
NCT02162849,Industry,Recruiting,Interventional,12/1/15,,Phase 4,Reward Sensitivity and Pharmacotherapy for Smoking Cessation,,"Nicotine, Varenicline",12/1/19,,,2014-0207,,4,170,,Anticipated,2,1,0,0,2014,,,,1,1,0,0
NCT02165774,Other,Recruiting,Interventional,4/1/12,,N/A,Sacral Neuromodulation for Neurogenic LUT Dysfunction,,Neurotransmitter Agents,4/1/16,,,EK 2012 0048,,4,60,,Anticipated,2,4,0,0,2014,,,,,0,0,1
NCT02167412,Other,Recruiting,Interventional,6/1/14,5/1/16,N/A,EEG Characteristics in Youth POTS and/or Syncope,"Orthostatic Intolerance, Postural Orthostatic Tachycardia Syndrome, Syncope, Tachycardia",,5/1/16,,Anticipated,IRB14-00252,,1.92,200,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02168166,Other,Recruiting,Interventional,5/1/14,6/1/16,N/A,Short-term Working Memory and Executive Training,"Mental Disorders, Psychotic Disorders",,6/1/16,,Anticipated,GPSYC-651-14,,2.09,40,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02168413,Other,Recruiting,Observational,5/1/14,5/1/17,N/A,Cortical Excitability Using Robotised and Neuronavigated Transcranial Magnetic Stimulation,,,5/1/17,,Anticipated,2013-A01734-41,,3,75,,Anticipated,,1,0,0,2014,,,,,0,0,1
NCT02169375,NIH,Terminated,Interventional,11/1/10,6/1/11,N/A,Sensorimotor Based Brain Computer Interface,,,6/1/11,,Actual,I0004,,0.58,6,,Actual,2,1,0,0,2014,,,Insufficient improvement in primary measures under either condition.,,0,0,0
NCT02171195,Industry,Completed,Interventional,7/1/00,10/1/00,Phase 1,"A Single Centre, Phase I, Double-blind, Randomised, Placebo-controlled Study to Investigate the Safety, Tolerability, Pharmacokinetic Profile and Effects on EEG of Single Rising Oral Doses of BIA 2-093",,Eslicarbazepine acetate,10/1/00,,Actual,BIA-2093-101,,0.25,64,,Actual,8,1,48,0,2014,1,172,,,0,0,0
NCT02174094,Industry,Withdrawn,Interventional,3/1/15,8/1/15,Phase 3,Clobazam as Adjunctive Therapy in Paediatric Patients Aged ‰ä´1 to ‰ä_16 Years With Dravet Syndrome,"Epilepsies, Myoclonic, Syndrome",Clobazam,8/1/15,,Actual,14362A,,0.42,0,,Actual,2,9,0,0,2014,,,The study was terminated due to recruitment challenges,1,1,0,1
NCT02177877,Other,Recruiting,Observational,6/1/14,12/1/15,N/A,A Biosensor for Tracking Seizures: Linking a Wrist Accelerometer to an Online Epilepsy Diary,Epilepsy,,12/1/15,,Anticipated,SM-29027,,1.5,10,,Anticipated,,1,0,0,2014,,,,,0,0,1
NCT02178917,Other,Recruiting,Interventional,7/1/14,,N/A,Neurofeedback for Treatment of Central Neuropathic Pain (CNP) in Sub-acute Spinal Cord Injury (SCI),"Neuralgia, Spinal Cord Injuries",,7/1/16,,,GN14NE311,,2,60,,Anticipated,3,1,0,0,2014,,,,,0,0,0
NCT02184221,Other,Completed,Interventional,5/1/10,4/1/11,Phase 3,Deep-brain Magnetic Stimulation (DMS) in the Treatment of Major Depressive Disorder,"Depression, Depressive Disorder, Depressive Disorder, Major",,1/1/11,,Actual,DMS-2010,,0.67,22,,Actual,2,1,0,0,2014,,,,,0,0,1
NCT02187835,Other,Completed,Observational,1/1/13,1/1/14,N/A,Decreased EEG Complexity in Schizophrenia,Schizophrenia,,1/1/14,,Actual,GHS001,,1,40,,Actual,,1,0,0,2014,,,,,0,0,0
NCT02188420,Other,"Active, not recruiting",Interventional,9/1/14,12/1/16,N/A,Finding an Optimal Latency for Paired Associative Stimulation in People With Chronic Stroke,Stroke,,5/1/15,,Anticipated,DPT_PAS,,0.66,3,,Anticipated,4,1,0,0,2014,,,,,0,0,0
NCT02191553,Other,"Active, not recruiting",Interventional,9/1/14,12/1/16,N/A,Differential Effect of Four Mindfulness Exercises,,,9/1/15,,Anticipated,PI13/0129,,1,80,,Anticipated,4,1,0,0,2014,,,,,0,0,0
NCT02193932,Other,Recruiting,Interventional,1/1/13,7/1/16,N/A,Electroencephalogram (EEG) Triggered Functional Magnetic Resonance Imaging (fMRI) in Epilepsy Patients,Epilepsy,,7/1/16,,Anticipated,12-100,,3.5,50,,Anticipated,1,1,0,0,2014,,,,1,1,0,0
NCT02195661,Other,"Active, not recruiting",Interventional,4/1/14,,Phase 3,The Role of Melatonin in the Effective Attainment of Sleep Electroencephalograms (EEG) in Children,,"Chloral Hydrate, Melatonin",8/1/14,,,070/2014,,0.33,194,,Actual,2,1,0,0,2014,,,,,0,0,1
NCT02199847,Industry,Completed,Interventional,6/1/00,,Phase 2,Evaluation of the Effects of Pharmaton Tablets on Mental Performance and Physical Fatigue in Nurses Working Night Shift,"Parasomnias, Sleep Disorders, Sleep Disorders, Circadian Rhythm",,1/1/01,,,1114.11,,0.59,32,,Actual,2,0,0,0,2014,,,,,,0,
NCT02200523,Industry,Completed,Interventional,6/1/14,12/1/15,N/A,Self Abrading Rapidly Applied Electrode Validation,,,8/1/15,,Actual,ns053116_SARA_electrode,,1.17,48,,Actual,2,1,0,0,2014,,,,1,1,0,0
NCT02200887,Other,Recruiting,Observational,9/1/13,6/1/15,N/A,Sleep Homeostasis in Parkinson's Disease,Parkinson Disease,,6/1/15,,Anticipated,EOC-NSI.12.01,,1.75,48,,Anticipated,,1,0,0,2014,,,,,0,0,0
NCT02212366,Other,Recruiting,Interventional,5/1/14,4/1/17,N/A,To Enhance Cognition in Late Life Depression Using Transcranial Direct Current Stimulation,"Depressive Disorder, Depression",,4/1/16,,Anticipated,131/2013,,1.92,36,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02212691,Other,Recruiting,Observational,1/1/12,12/1/17,N/A,Functional Neuroimaging of Pain Using EEG and fMRI,"Anemia, Sickle Cell",,12/1/17,,Anticipated,U01HL117664,,5.92,25,,Anticipated,,1,0,0,2014,,,,,0,0,1
NCT02214251,Other,Recruiting,Interventional,8/1/14,7/1/16,N/A,The Electrophysiological Investigation of Higher Level Neural Manifestations of Freezing of Gait in Parkinson's Disease Patient,Parkinson Disease,,7/1/15,,Anticipated,CMUH103-REC2-017,,0.92,37,,Anticipated,1,1,0,0,2014,,,,,0,0,
NCT02216266,Other,"Active, not recruiting",Interventional,4/1/14,12/1/15,Phase 3,Evaluation if Physostigmine Reduces Symptoms in Patients Who Has Developed a Delirium in Intensive Care After a Surgery,Delirium,"Pharmaceutical Solutions, Physostigmine",12/1/15,,Anticipated,DELIcu,,1.67,120,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02217371,Other,Not yet recruiting,Interventional,8/1/14,11/1/15,N/A,Role of Circadian and Homeostatic Systems in the Regulation of Wakefulness in Adult Patients With Attention Deficit Disorder With or Without Hyperactivity,"Attention Deficit Disorder with Hyperactivity, Hyperkinesis",,11/1/15,,Anticipated,CHUBX 2013/06,,1.25,26,,Anticipated,2,1,0,0,2014,,,,,0,0,0
NCT02217696,Other,Recruiting,Interventional,7/1/13,7/1/18,N/A,Prediction and Intervention in Developmental Dyslexia,Dyslexia,,7/1/18,,Anticipated,LEXI SNF32003B_141201/1,,5,110,,Anticipated,2,1,0,0,2014,,,,,0,0,1
